original_id	goodreads_id
Caramuru: poema épico do descobrimento da Bahia|Durão, José de Santa Rita	9797371
O Mistério da Estrada de Sintra|Eça de Queirós; Ramalho Ortigão	2434508
Luiz de Camões marinheiro|Eça, Vicente de Almeida de	21394156
O Infante D. Henrique e a arte de navegar dos portuguezes|Eça, Vicente de Almeida de	20416782
Trovas: Canções de Amor|Ferreira, António Florêncio	33795895
Santarenaida|Figueiredo, Francisco de Paula de	38598059
Relaçam dedicada A Serenissima Senhora Rainha da Gram Bretanha da Jornada que fes de Lixboa the Por-ts Mouth|Fonseca, Sebastião da	20751828
Memoria sobre as diversas salgas da sardinha|França, Clemente Ferreira	45510016
Os Litteratos em Lisboa|Freitas, A. Ferreira de	26146398
Garatujas|Freitas, Joaquim de Melo	25163438
O Uraguai|Gama, José Basílio da	7721140
Luar de Janeiro|Gil, Augusto	19401476
Musa Cerula|Gil, Augusto	34494711
Nova Castro: tragedia|Gomes Júnior, João Baptista	30928587
Marília de Dirceu|Gonzaga, Tomás António	56506984
A Morte Vence|Grave, João	11549615
Itinerario da viagem, que fez a Jerusalem o M.R.P.|Guerreiro, Francisco	11959134
A borboleta azul|Heck, Lenira Almeida	15764841
O peixinho e o gato|Heck, Lenira Almeida	20317028
No reino das letras felizes|Heck, Lenira Almeida	20317039
O galo Tião e a dinda Raposa|Heck, Lenira Almeida	20317047
O galo Tião e a vaca Malhada|Heck, Lenira Almeida	53773869
O ratinho Rói-Rói|Heck, Lenira Almeida	20317041
O mistério do anel de pérola|Heck, Lenira Almeida	17233613
As abelhas e as formigas|Heck, Lenira Almeida	28384902
Batracomiomaquia|Homero	5138737
O leão Praxedes|Lage, Tarcisio	17233582
Napoleão no Kremlin|Leal, José da Silva Mendes	20927848
Os Primeiros Amores de Bocage|Leal, José da Silva Mendes	12062874
A Traviata|Leroy, Nicolau T.	56554567
Alexandre Herculano|Lima, Jaime de Magalhães	8337902
Cidades e Paisagens|Lima, Jaime de Magalhães	30018313
O credito agricola em Portugal|Lima, Jaime de Magalhães	10288760
Do que o fogo não queima|Lima, Jaime de Magalhães	27703461
Eucalyptos e Acacias|Lima, Jaime de Magalhães	27703464
José Estevão|Lima, Jaime de Magalhães	27703466
Rogações de Eremita|Lima, Jaime de Magalhães	27619598
Salmos do prisioneiro|Lima, Jaime de Magalhães	35673079
Transviado|Lima, Jaime de Magalhães	27703482
O Vegetarismo e a Moralidade das raças|Lima, Jaime de Magalhães	10288761
O Claro Riso Medieval|Lima, João de Lebre e	23760772
Historia diplomatica do Brazil|Lima, Manuel de Oliveira	19253365
Côrte na aldeia e noites de inverno - Vol. I|Lobo, Francisco Rodrigues	32246539
Os tripeiros|Lousada, António Coelho	23668256
Influencia da Religião sobre a Politica do Estado|Macedo, Inácio José de	23761156
A Moreninha|Macedo, Joaquim Manuel de	334255
As Vítimas-Algozes|Macedo, Joaquim Manuel de	11476957
A Luneta Mágica|Macedo, Joaquim Manuel de	8168339
Epistola de Manoel Mendes Fogaça|Macedo, José Agostinho de	25201398
Sermão contra o Filosofismo do Seculo XIX|Macedo, José Agostinho de	35229710
Nova academia de pintura|Machado, Cirilo Volkmar	18656600
O descobrimento da Australia pelos portuguezes em 1601|Major, Richard Henry	19194357
Indice chronologico dos factos mais notaveis da Historia do Brasil|Malheiro, Agostinho Marques Perdigão	19312849
Biographia do Padre José Agostinho de Macedo|Mello, Joaquim Lopes Carreira de	10320964
Lisboa no Ano 2000|Melo de Matos	23580250
Apologos dialogaes - Vol. I|Melo, Francisco Manuel de	37605541
Á hora do crime|Miranda, Francisco Luís Coutinho de	22039897
Paisagens da China e do Japão|Morais, Venceslau de	51928732
Quadros de historia portugueza|Mota, I. F. Silveira da	37618018
Camilleana|Mota, João Xavier da	12469183
Paródia ao primeiro canto dos Lusíadas de Camões|Moura, Manuel do Vale de; Varela, Bartolomeu; Vasconcelos, Manuel Luís Mendes de	12023592
Eu que vi, eu que vi|Nascimento, Devison Amorim do	53780230
Lendas do sul|Neto, J. Simões Lopes	20440351
Verdades amargas|Nunes, Cláudio José	31080567
Alocução ao Senhor Presidente da República|Oliveira, João Duarte de	10439380
Infelizes|Osório, Ana de Castro	27703661
Quatro Novelas|Osório, Ana de Castro	22322828
Às Mulheres Portuguesas|Osório, Ana de Castro	25408649
Contos, Fábulas, Facécias e Exemplos da Tradição Popular Portuguesa|Osório, Ana de Castro	29438862
Musa Velha|Palha, Francisco	51341780
Delenda est Carthago!|Pereira, Eduardo C. N.	12528921
Factos Notaveis da Historia Portugueza e Biographia do Marquez de Pombal|Perestrelo, Josefina Pinto Carneiro	26146400
Através dos Campos|Picão, José da Silva	8585077
Histórias da Avózinha|Pimentel, Alberto Figueiredo	20743835
Epistola de Heloysa a Abaylard|Pope, Alexander	44106403
Silva Porto e Livingstone|Porto, António Francisco Ferreira da Silva	12263495
Tropas e boiadas|Ramos, Hugo de Carvalho	29386392
Apontamentos sobre a via de communicação do rio Madeira|Rebouças, Antonio Pereira	24129848
A Alma Encantadora das Ruas|Rio, João do	1884735
Dentro da noite|Rio, João do	10842956
As Religiões no Rio|Rio, João do	4715098
A Bela Madame Vargas|Rio, João do	25605605
Tratado das Cores|Sampaio, Diogo de Carvalho e	28000478
Educação nova: As bases|Santos, Augusto Joaquim Alves dos	25923228
O trophéo|Santos, C. Afonso dos	29519941
Dôr e Luz|Silva, Acúrcio Correia da	25434541
Christovam Colombo e o descobrimento da America|Silva, João Manuel Pereira da	26146378
Manuel de Moraes: Chronica do Seculo XVII|Silva, João Manuel Pereira da	12827579
Pai, posso dar um soco nele?|Silva, José Cláudio da	29503046
O pacto maldito e outras histórias de morte|Silva, José Cláudio da	34870702
A Casa dos Fantasmas - Volume I|Silva, Luís Augusto Rebelo da	8460128
A Casa dos Fantasmas - Volume II|Silva, Luís Augusto Rebelo da	27703928
Apontamentos para a Biographia do Cidadão José da Silva Passos|Silva, Manuel Joaquim Pereira da	34482058
As concessões de direitos magestaticos a emprezas mercantis para o ultramar|Sociedade de Geografia de Lisboa	28042162
Descobrimentos dos Portuguezes nos Seculos XV e XVI|Sori, A. F. Marx de	25869894
José Estevão|Sousa, Eduardo de	36488850
Tratado das Ilhas Novas|Sousa, Francisco de	40324717
Memória Artificial|Vera, Álvaro Ferreira de	32621944
Guelfos e Gibelinos: Tentativa critica sobre a actual polemica litteraria|Vidal, Eduardo Augusto	42613628
O senhor Dom Miguel I, e a senhora Dona Maria II|Vieira, João Augusto Novais	30978232
A Divorciada|Vieira, José Augusto	39520669
As Cinzas de Camillo|Vila Moura, Visconde de	11200648
A Princesa de Babilônia|Voltaire, pseud.	24303844
Cândido|Voltaire, pseud.	10424766
O Ingênuo|Voltaire, pseud.	6324431
O Mundo como Está|Voltaire, pseud.	27400414
Zadig ou o Destino|Voltaire, pseud.	24502052
O Homem dos Quarenta Escudos|Voltaire, pseud.	20792971
Micrômegas|Voltaire, pseud.	3762355
As Cartas de Amabed|Voltaire, pseud.	25578842
A bandeira nacional|Eduardo Prado	36884642
A barra da Tutoia|Justo Jansen Ferreira	37606065
As cantigas de D. Joan Garcia de Guilhade|Joan Garcia de Guilhade	39427027
Morte de D. Agostinho|Teixeira de Queiroz	12242803
New light on Drake|Zelia Nuttall;Francis Drake	16120628
Notions de chorographie du Brèsil|Joaquim Manuel de Macedo;José Francisco Halbout	41267215
O alfageme de Santarém|Almeida Garrett	43923467
Os simples|Guerra Junqueiro	7697015
Ressurreição|Machado de Assis	1436881
Ten months in Brazil|John Codman	58445069
Um invejado|Conde Afonso Celso	38032871
Zamperineida|Basílio da Gama;Alberto Pimentel;Nicolau Tolentino de Almeida;António Lobo de Carvalho;João Xavier de Matos	41167328
Crônica do viver baiano seiscentista - cidade e seus pícaros - opúsculo de Pedro Alz. da Neyva|Gregório de Matos	24158636
Polêmicas e reflexões|Machado de Assis	24464306
Prosas Bárbaras|José Maria Eça de Queirós	9640396
Relíquias da Casa Velha|Machado de Assis	19471748
Uma loureira|Machado de Assis	26244265
Conto ou não conto?|Abel Sidney	20317034
Colonisação de Lourenço Marques|Andrade, Alfredo Freire de	22305541
A Divina Comédia|Dante Alighieri	3395689
