id	title	isbn	isbn13	asin	image_url	publication_year	publication_month	publication_day	publisher	is_ebook	description	num_pages	format	format_summ	edition_information	average_rating	ratings_count	text_reviews_count	num_of_authors	similar_books	num_of_similar_books	popular_shelves	to_read	currently_reading	favorites	num_of_shelves	work_url
6825236	História Da Civilização Ibérica	9726655188	9789726655183		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459256399l/6825236._SX98_.jpg				Guimarães Editores	False	['Para', 'Unamuno', 'a', 'História', 'da', 'Civilização', 'Ibérica', 'deveria', 'ser', 'um', 'breviário', 'de', 'todo', 'o', 'espanhol', 'e', 'de', 'todo', 'o', 'português', 'culto', 'e', 'não', 'deveria', 'haver', 'americano', 'dos', 'que', 'amiúde', 'procuram', 'na', 'nossa', 'história', 'antecedentes', 'da', 'sua', 'que', 'não', 'conhecesse', 'esse', 'livro', 'admirável', 'O', 'que', 'está', 'aqui', 'afinal', 'O', 'que', 'nos', 'une', 'na', 'geografia', 'e', 'na', 'história', 'na', 'economia', 'e', 'na', 'cultura', 'E', 'também', 'o', 'que', 'nos', 'distingue', 'O', 'livro', 'é', 'actual', 'por', 'isso', 'mesmo', '']	255.0	Paperback	Physical	Unknown	3.74	14	1	9.0	"{'22451908': 'The Revolt of the Public and the Crisis of Authority', '18142589': 'Elric of Melniboné and Other Stories (Elric Chronological Order, #1)', '36482672': 'Seven Types of Atheism', '52041445': 'Figuring Out The Past: The 3,495 Vital Statistics that Explain World History', '399298': 'Out of Eden', '48132': 'My Family and Other Animals (Corfu Trilogy, #1)', '306770': ""Journey to Portugal: In Pursuit of Portugal's History and Culture"", '1169674': 'Conscious Business: How to Build Value Through Values', '323958': 'The Subterranean Railway', '48805365': 'The Swap', '17268452': 'Intemperie', '509333': 'Touch the Earth', '26720212': 'A Resistência', '9524557': 'Dom Casmurro / Memórias Póstumas de Brás Cubas', '671338': 'New Worlds for All: Indians, Europeans, and the Remaking of Early America', '1975710': 'The Shaping of America: A Geographical Perspective on 500 Years of History, Volume 1: Atlantic America 1492-1800', '40539136': 'Lie With Me', '1883398': 'Frei Luís de Sousa'}"	18.0	{'to-read': '39', 'currently-reading': '2', 'história': '2', 'personal-library': '1', 'history-books': '1', '0-0-2021-52-books': '1', 'spanish-history-culture': '1', 'non-fiction': '1', 'historiography-historical': '1', 'portugueses': '1', 'ensaio-português': '1', 'biblioteca-fbl': '1', 'might-want-to-read': '1', 'meus': '1', 'to-buy': '1', 'thesis': '1', 'read-in-portuguese': '1', 'history_spain': '1', 'civilization': '1', 'lusófonos-lusofonia': '1', '1800s': '1', '946': '1', 'history': '1', '2018-livrada': '1', 'bought': '1', 'portuguese-literature': '1', 'santiago-de-compostela-16-agosto': '1', 'historia-outros': '1', 'favorites': '1', 'história-de-portugal': '1', 'portuguese': '-1'}	39.0	2.0	1.0	31.0	https://www.goodreads.com/book/show/6825236-hist-ria-da-civiliza-o-ib-rica
54098015	História da Donzela Teodora				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1592231413l/54098015._SX98_.jpg				José Bernardo da Silva Ltda.	True	['Literatura', 'de', 'Cordel']	34.0	ebook	Digital	Unknown	4.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/54098015-hist-ria-da-donzela-teodora
18649375	História da literatura brasileira				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381240040l/18649375._SX98_.jpg	1976.0			Civilização Brasileira	False	Unknown	596.0	Paperback	Physical	Unknown	4.0	3	0	9.0	Unknown	0.0	{'to-read': '4', 'bought-list': '1', 'reference': '1', 'currently-reading': '1', 'gabinete': '1'}	4.0	1.0	0.0	5.0	https://www.goodreads.com/book/show/18649375-hist-ria-da-literatura-brasileira
6557432	História da Literatura Ocidental (4 Volumes)	8570188218	9788570188212		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2008.0			Senado Federal Brasileiro	False	['', 'Volume', '1', 'Volume', '2', 'Volume', '3', 'Volume', '4', 'No', 'primeiro', 'volume', 'Otto', 'Maria', 'Carpeaux', 'Viena', '1900', 'Rio', 'de', 'Janeiro', '1978', 'parte', 'da', 'Antiguidade', 'greco', 'latina', 'percorre', 'as', 'expressões', 'literárias', 'da', 'Idade', 'Média', 'e', 'analisa', 'o', 'Renascimento', 'e', 'a', 'Reforma', 'No', 'segundo', 'volume', 'faz', 'a', 'exegese', 'do', 'Barroco', 'e', 'do', 'Classicismo', 'analisa', 'a', 'poesia', 'o', 'teatro', 'a', 'epopeia', 'e', 'o', 'romance', 'picaresco', 'entre', 'outros', 'temas', 'e', 'autores', 'tais', 'como', 'Cervantes', 'Góngora', 'Shakespeare', 'e', 'Molière', 'Ainda', 'no', 'segundo', 'volume', 'continua', 'o', 'estudo', 'do', 'neobarroco', 'do', 'Classicismo', 'racionalista', 'do', 'Pré', 'Romantismo', 'os', 'enciclopedistas', 'e', 'o', 'que', 'chama', 'de', 'O', 'Último', 'Classicismo', 'O', 'terceiro', 'tomo', 'refere', 'se', 'à', 'literatura', 'do', 'Romantismo', 'até', 'nossos', 'dias', 'Nele', 'está', 'incluído', 'o', 'Romantismo', 'brasileiro', 'o', 'que', 'contribui', 'para', 'o', 'entendimento', 'de', 'autores', 'brasileiros', 'como', 'José', 'de', 'Alencar', 'Castro', 'Alves', 'e', 'Álvares', 'de', 'Azevedo', 'além', 'de', 'Machado', 'de', 'Assis', 'na', 'sua', 'fase', 'cunhada', 'de', 'romântica', 'Ainda', 'nesse', 'terceiro', 'volume', 'estão', 'o', 'Realismo', 'e', 'o', 'Naturalismo', 'e', 'seu', 'espírito', 'de', 'época', 'Balzac', 'Eça', 'Tolstói', 'Zola', 'Dostoiévski', 'Melville', 'Baudelaire', 'Machado', 'Aluísio', 'Azevedo', 'Augusto', 'dos', 'Anjos', 'entre', 'tantos', 'autores', 'aqui', 'são', 'estudados', 'para', 'expressar', 'um', 'período', 'de', 'grande', 'transformação', 'social', 'com', 'o', 'aparecimento', 'do', 'marxismo', 'e', 'das', 'lutas', 'sociais', 'mais', 'politizadas', 'O', 'quarto', 'volume', 'traz', 'extensa', 'análise', 'sobre', 'a', 'atmosfera', 'intelectual', 'social', 'e', 'literária', 'do', 'fin', 'du', 'siècle', 'oitocentista', 'e', 'o', 'surgimento', 'do', 'Simbolismo', 'naquilo', 'que', 'o', 'autor', 'chama', 'de', 'a', 'época', 'do', 'equilíbrio', 'europeu', 'E', 'por', 'fim', 'depois', 'de', 'enveredar', 'pelas', 'vanguardas', 'do', 'século', 'XX', 'e', 'de', 'fazer', 'esboço', 'das', 'tendências', 'contemporâneas', 'o', 'autor', 'austro', 'brasileiro', 'encerra', 'sua', 'obra', 'monumental', 'não', 'somente', 'pela', 'extensão', 'e', 'abrangência', 'de', 'autores', 'e', 'estilos', 'de', 'época', 'mas', 'também', 'pela', 'verticalidade', 'com', 'que', 'analisa', 'e', 'aprofunda', 'cada', 'época', 'autor', 'e', 'assunto', 'Elogiada', 'por', 'Antonio', 'Candido', 'Drummond', 'Álvaro', 'Lins', 'Aurélio', 'Buarque', 'de', 'Holanda', 'e', 'outros', 'intelectuais', 'e', 'escritores', 'a', 'História', 'da', 'Literatura', 'Ocidental', 'de', 'Otto', 'Maria', 'Carpeaux', 'é', 'definitiva', 'enciclopédica', 'e', 'multidisciplinar', 'fundamental', 'na', 'bibliografia', 'literária', 'e', 'cultural', 'brasileira', 'Vol', '107A', 'CXLIV', '542', 'páginas', 'Vol', '107B', '816', 'páginas', 'Vol', '107C', '732', 'páginas', 'Vol', '107D', '796', 'páginas']	3030.0	Paperback	Physical	Volumes 107-A, 107-B, 107-C and 107-D	4.57	30	2	9.0	"{'63169': 'El banquero anarquista', '12103791': ""Petit manuel de l'individualiste"", '1001127': 'The State: Its Historic Role', '305730': 'Anarchism', '47862': 'The Philosophy of Misery', '334227': 'Vidas Secas', '723456': 'Capitães da Areia', '12985': 'The Tempest', '33804303': 'Opúsculo sobre o modo de Aprender e de Meditar', '54297937': 'Didascalicon: Sobre a arte de ler', '30758951': 'Os cantos', '28369959': 'Viver de Design (Série Oficina)', '26838028': 'Como criar identidades visuais para marcas de sucesso', '40378574': 'Filoteia ou introdução à vida devota (Vozes de Bolso)', '446074': 'German Quickly: A Grammar for Reading German', '7920068': 'Viel Spaß Mit Kindern', '722263': 'Basic German: A Grammar and Workbook'}"	17.0	{'to-read': '244', 'currently-reading': '42', 'historia': '8', 'literatura': '7', 'history': '3', 'teoria-literaria': '3', 'literature': '2', 'owned': '2', 'literatura-estrangeira': '2', 'favorites': '2', 'non-fiction': '2', 'metas-de-leitura-para-a-vida': '1', 'portuguese': '1', 'estante-1': '1', 'escrita-literatura': '1', 'consulta': '1', 'literary-criticism': '1', 'brazil': '1', 'oc100livros': '1', 'coa-literatura': '1', 'kobo': '1', '1-português': '1', 'referência': '1', 'writing': '1', 'brasil': '1', 'biblioteca-fisica': '1', 'wbooks': '1', 'não-lido': '1', 'estudos-literários': '1', 'roma-antiga': '1', 'literatura-romana': '1', 'books-i-recommend': '1', 'e-pub': '1', 'to-be-continued': '1', 'férias-de-julho-2019': '1', 'quero-comprar': '1', 'sem-pt-br': '1', 'livros-conservadores': '1', 'history-sociology': '1', 'others': '1', 'minha-biblioteca': '1', 'close-to-read': '1', 'livros-2018': '1', 'interesting': '1', 'comprado': '1', 'to-buy': '1', 'jabuti': '1', 'reading-list': '1', 'books': '1', 'crítica': '1', 'olavo-de-carvalho': '1', 'pt-br': '1', 'reading-slowly': '1', 'home-library': '1', 'prateleira-4': '1', 'philology': '1', 'reference': '1', 'teoria-e-crítica-literária': '1', 'literature-criticism': '1', 'dar-olhada': '1', 'anexo-ao-gabinete': '1', 'autoeduca-o': '1', 'home-books': '-1', 'documents': '-1', 'na-minha-biblioteca': '-1', 'ind-olavo-de-carvalho': '-1'}	244.0	42.0	2.0	66.0	https://www.goodreads.com/book/show/6557432-hist-ria-da-literatura-ocidental
16156000	História da Literatura Portuguesa: Idade Média - Volume I				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353236759l/16156000.jpg	2005.0			Imprensa Nacional Casa da Moeda	False	['O', 'pequeno', 'povo', 'que', 'ocupa', 'a', 'faixa', 'ocidental', 'da', 'Espanha', 'constituindo', 'se', 'em', 'nacionalidade', 'autónoma', 'entre', 'os', 'novos', 'Estados', 'peninsulares', 'formados', 'no', 'século', 'XII', 'que', 'se', 'foram', 'unificando', 'até', 'à', 'completa', 'absorção', 'castelhana', 'assinalou', 'pela', 'energia', 'da', 'sua', 'raça', 'a', 'ação', 'mundial', 'realizada', 'nos', 'grandes', 'Descobrimentos', 'Marítimos', 'que', 'deram', 'início', 'à', 'Era', 'Moderna', 'da', 'civilização', 'da', 'Europa', 'A', 'individualidade', 'étnica', 'que', 'o', 'tornou', 'inconfundível', 'com', 'o', 'ibero', 'e', 'a', 'ação', 'histórica', 'inolvidável', 'pelo', 'seu', 'influxo', 'social', 'levam', 'a', 'considerar', 'o', 'génio', 'característico', 'deste', 'povo', 'o', 'ethos', 'expresso', 'nas', 'criações', 'artísticas', 'nas', 'formas', 'literárias', 'refletindo', 'a', 'sentimentalidade', 'o', 'espírito', 'de', 'aventura', 'e', 'a', 'resignada', 'esperança', 'nunca', 'extinta', 'na', 'alma', 'portuguesa', '']	Unknown	unknown	Unknown	Unknown	4.0	1	0	9.0	Unknown	0.0	{'to-read': '5', 'unclassified': '1'}	5.0	0.0	0.0	2.0	https://www.goodreads.com/book/show/16156000-hist-ria-da-literatura-portuguesa
12637876	História da Poesia Moderna em Portugal		2940038446204		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	['This', 'is', 'a', 'pre', '1923', 'historical', 'reproduction', 'that', 'was', 'curated', 'for', 'quality', 'Quality', 'assurance', 'was', 'conducted', 'on', 'each', 'of', 'these', 'books', 'in', 'an', 'attempt', 'to', 'remove', 'books', 'with', 'imperfections', 'introduced', 'by', 'the', 'digitization', 'process', 'Though', 'we', 'have', 'made', 'best', 'efforts', 'the', 'books', 'may', 'have', 'occasional', 'errors', 'that', 'do', 'not', 'impede', 'the', 'reading', 'experience', 'We', 'believe', 'this', 'work', 'is', 'culturally', 'important', 'and', 'have', 'elected', 'to', 'bring', 'the', 'book', 'back', 'into', 'print', 'as', 'part', 'of', 'our', 'continuing', 'commitment', 'to', 'the', 'preservation', 'of', 'printed', 'works', 'worldwide', '']	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/12637876-hist-ria-da-poesia-moderna-em-portugal
42142645	Historia Da Poesia Popular Portugueza: Cyclos �picos (Classic Reprint)	1390882888	9781390882889		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png	2018.0	9.0	27.0	Forgotten Books	False	['Excerpt', 'from', 'Historia', 'da', 'Poesia', 'Popular', 'Portugueza', 'Cyclos', 'picosMl', 'vu', 'DE', 'pvalm', 'o', 'II', 'Cancioneiro', 'popular', 'portugue', 'z', 'Edi', 'o', 'Z', 'III', 'Romanceiro', 'geral', 'portuguef', '2', 'Edi', 'o', 'Z', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	586.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/42142645-historia-da-poesia-popular-portugueza
53901054	História da Princesa da Pedra Fina				https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591625133l/53901054._SX98_.jpg				Literatura de Cordel	True	Unknown	34.0	ebook	Digital	Unknown	3.0	1	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/53901054-hist-ria-da-princesa-da-pedra-fina
12157746	Historia da revolta de 6 de setembro de 1893		2940031797525		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	Unknown	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/12157746-historia-da-revolta-de-6-de-setembro-de-1893
54621802	História de António Vieira - I		9789725610725		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595313905l/54621802._SX98_.jpg	1992.0	4.0		Clássica Editora	False	Unknown	360.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/54621802-hist-ria-de-ant-nio-vieira---i
12799221	História de Camões		2940038605298		https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	['This', 'is', 'an', 'EXACT', 'reproduction', 'of', 'a', 'book', 'published', 'before', '1923', 'This', 'IS', 'NOT', 'an', 'OCR', 'd', 'book', 'with', 'strange', 'characters', 'introduced', 'typographical', 'errors', 'and', 'jumbled', 'words', 'This', 'book', 'may', 'have', 'occasional', 'imperfections', 'such', 'as', 'missing', 'or', 'blurred', 'pages', 'poor', 'pictures', 'errant', 'marks', 'etc', 'that', 'were', 'either', 'part', 'of', 'the', 'original', 'artifact', 'or', 'were', 'introduced', 'by', 'the', 'scanning', 'process', 'We', 'believe', 'this', 'work', 'is', 'culturally', 'important', 'and', 'despite', 'the', 'imperfections', 'have', 'elected', 'to', 'bring', 'it', 'back', 'into', 'print', 'as', 'part', 'of', 'our', 'continuing', 'commitment', 'to', 'the', 'preservation', 'of', 'printed', 'works', 'worldwide', 'We', 'appreciate', 'your', 'understanding', 'of', 'the', 'imperfections', 'in', 'the', 'preservation', 'process', 'and', 'hope', 'you', 'enjoy', 'this', 'valuable', 'book', '']	Unknown	unknown	Unknown	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/12799221-hist-ria-de-cam-es
37605341	Historia de Jesus Para as Criancinhas Lerem (Classic Reprint)	0332410056	9780332410050		https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517151995l/37605341._SX98_.jpg	2018.0	12.0	6.0	Forgotten Books	False	['Excerpt', 'from', 'Historia', 'de', 'Jesus', 'para', 'As', 'Criancinhas', 'LeremE', 'aquele', 'que', 'como', 'ja', 'noutra', 'parte', 'eu', 'disse', 'abriu', 'os', 'seus', 'labios', 'em', 'parabolas', 'subtis', 'nas', 'cristas', 'das', 'montanhas', 'e', 'nas', 'cudas', 'dos', 'lagos', 'a', 'revelar', 'aos', 'homens', 'a', 'doutrina', 'amoravel', 'e', 'perfeita', 'About', 'the', 'PublisherForgotten', 'Books', 'publishes', 'hundreds', 'of', 'thousands', 'of', 'rare', 'and', 'classic', 'books', 'Find', 'more', 'at', 'www', 'forgottenbooks', 'comThis', 'book', 'is', 'a', 'reproduction', 'of', 'an', 'important', 'historical', 'work', 'Forgotten', 'Books', 'uses', 'state', 'of', 'the', 'art', 'technology', 'to', 'digitally', 'reconstruct', 'the', 'work', 'preserving', 'the', 'original', 'format', 'whilst', 'repairing', 'imperfections', 'present', 'in', 'the', 'aged', 'copy', 'In', 'rare', 'cases', 'an', 'imperfection', 'in', 'the', 'original', 'such', 'as', 'a', 'blemish', 'or', 'missing', 'page', 'may', 'be', 'replicated', 'in', 'our', 'edition', 'We', 'do', 'however', 'repair', 'the', 'vast', 'majority', 'of', 'imperfections', 'successfully', 'any', 'imperfections', 'that', 'remain', 'are', 'intentionally', 'left', 'to', 'preserve', 'the', 'state', 'of', 'such', 'historical', 'works', '']	178.0	Paperback	Physical	Unknown	0.0	0	0	9.0	Unknown	0.0	Unknown	0.0	0.0	0.0	0.0	https://www.goodreads.com/book/show/37605341-historia-de-jesus-para-as-criancinhas-lerem
19255472	Saudades: história de menina e moça			B004TWZ410	https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png				unknown	True	['Este', 'livro', 'foi', 'convertido', 'de', 'sua', 'ediÃ', 'Ã', 'o', 'fÃ', 'sica', 'para', 'um', 'formato', 'digital', 'por', 'uma', 'comunidade', 'de', 'voluntÃ', 'rios', 'VocÃª', 'pode', 'encontrÃ', 'lo', 'gratuitamente', 'na', 'web', 'A', 'compra', 'da', 'ediÃ', 'Ã', 'o', 'Kindle', 'inclui', 'a', 'entrega', 'imediata', 'electrÃ³nica', '']	Unknown	unknown	Unknown	Unknown	3.32	6	1	2.0	"{'1092477': 'A Cidade e as Serras', '334258': 'Sonetos Completos', '23814': ""King Solomon's Mines (Allan Quatermain, #1)"", '1249630': 'Os Maias', '9809': 'Invisible Cities', '8882181': 'Folhas Caídas', '34080': 'The Waste Land', '35056823': ""L'Ordre du jour"", '2685758': 'Sonetos', '376384': 'Dialogus de oratoribus (Greek & Latin Classics)', '5852938': 'Marília de Dirceu', '19490': 'The Music of Chance', '625094': 'The Leopard', '847168': 'A View from the Bridge: A Play in Two Acts', '562471': 'Young Goodman Brown', '35736': 'The Adventures of Tom Bombadil and Other Verses from the Red Book', '83017': 'The Tartar Steppe', '17569505': 'Teatro Grego'}"	18.0	{'to-read': '222', 'classics': '6', 'currently-reading': '5', 'romance': '5', 'portuguese-literature': '5', 'portuguese': '5', 'portuguese-lit': '4', 'literatura-portuguesa': '4', 'biblioteca': '4', 'owned': '4', 'portugal': '3', 'my-books': '3', 'fiction': '3', 'autores-pt': '2', 'poetry': '2', 'portuguese-author': '2', 'autores-portugueses': '2', 'pt': '2', 'portugueses': '2', 'portuguese-novel': '2', 'owned-books': '2', 'poesia': '2', 'default': '2', 'favorites': '2', 'not-found': '1', 'my-library': '1', 'college-readings': '1', 'tor2-medieval': '1', 'lusofonos': '1', 'e-book': '1', 'leitura-adquirida': '1', '2021-readings': '1', 'na-estante': '1', 'to-buy': '1', 'historical-fiction': '1', 'to-read-now': '1', 'fiction-literature-349': '1', 'feminine-narrative': '1', 'short-stories-and-novellas': '1', '16th-century': '1', 'to-read-physical': '1', 'instant-depression': '1', 'in-czech': '1', 'compulsory-literature': '1', 'to-read-but-later': '1', 'not-finished': '1', 'n-portugal': '1', 'livros-não-lidos': '1', 'literatura-em-português': '1', 'lido': '1', 'clássicos': '1', 'biblioteca_lx': '1', 'sold-or-donated': '1', 'portuguese-authors': '1', 'biblioteca-pessoal': '1', 'novelas': '1', 'homem': '1', '05_16th-18th-century': '1', 'estante': '1', 'a-minha-estante': '1', 'tenho-livro': '1', 'essenciais-literatura-portuguesa': '1', 'na-minha-biblioteca': '1', 'wbooks': '1', 'na-estante-por-ler': '1', 'college-reads': '1', 'other-literature': '1', 'in-braga': '1', 'uni': '1', 'school-and-college': '1', 'portugal-littérature': '1', 'literature-in-portuguese': '1', '16thcentury': '1', 'textos-papai': '1', 'alexandra': '1', 'origem-meus-por-ler': '1', 'origem-meus': '1', 'não-lido': '1', 'portuguese-classics': '1', 'leitura': '1', 'classic-books': '1', 'books': '1', 'tbr_pt': '1', 'source-librivox': '1', 'portuguese-fiction': '1', 'owned-books-to-read': '1', 'on-my-shelves-maybe-someday': '1', 'no-bau': '1', 'my-book-collection': '1', 'lusófonos-lusofonia': '1', 'lusophone-authors': '1', 'literary-fiction': '1', 'lang-portuguese': '1', 'kindle': '1', 'c-own': '1', 'bought2008': '1', 'authors-lusophone': '1', 'pt-português': '1', 'casa': '1', '10': '1'}	222.0	5.0	2.0	100.0	https://www.goodreads.com/book/show/19255472-saudades
